,intervention,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,pop_type,pop_size,pop_infected,start_day,end_day,location
81,Baseline,40485.0,0.0,40476.0,27987.0,2546.0,867.0,40029.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014712699276457665,0.00021019442984760903,0.3052511167514474,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
82,Baseline,40944.0,0.0,40936.0,28076.0,2612.0,887.0,40460.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013311282320196845,0.00022084805653710247,0.33662295583240326,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
83,Baseline,41331.0,0.0,41325.0,28464.0,2630.0,907.0,40883.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007864330221209494,0.00011535355865728458,0.2959045551681977,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
84,Baseline,41269.0,0.0,41260.0,28493.0,2646.0,892.0,40803.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019745325596389426,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
85,Baseline,40916.0,0.0,40908.0,28154.0,2597.0,847.0,40502.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012890231621349446,0.00011008366358432408,0.1745954891089603,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
86,Baseline,41039.0,0.0,41034.0,28342.0,2718.0,931.0,40550.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001351405865504861,0.00033478406427854036,0.4752956436775022,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
87,Baseline,41249.0,0.0,41248.0,28323.0,2655.0,846.0,40825.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007659128471802313,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
88,Baseline,40910.0,0.0,40897.0,28072.0,2643.0,900.0,40464.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018531200902388914,0.00011001100110011001,0.12407693826573891,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
89,Baseline,41317.0,0.0,41312.0,28615.0,2654.0,922.0,40853.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229913099582636,0.00011516756881262236,0.17503090954621842,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
90,Baseline,41362.0,0.0,41348.0,28691.0,2679.0,912.0,40926.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011285771866182991,0.00023153507756425097,0.46806352500006865,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
91,Baseline,41127.0,0.0,41121.0,28321.0,2640.0,890.0,40703.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012088000644693369,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
92,Baseline,41330.0,0.0,41326.0,28695.0,2758.0,981.0,40875.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008268462872585004,0.0002306805074971165,0.5303418815173647,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
93,Baseline,40769.0,0.0,40758.0,28088.0,2608.0,861.0,40278.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018346774193548387,0.00043332250027082654,0.48872298583432205,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
94,Baseline,41134.0,0.0,41131.0,28525.0,2749.0,918.0,40726.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006045705533835799,0.00011279043537108053,0.3640989945805349,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
95,Baseline,41066.0,0.0,41060.0,28335.0,2725.0,907.0,40622.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010884902237452126,0.00022386389075442132,0.40912913423770686,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
96,Baseline,40862.0,0.0,40859.0,28300.0,2561.0,895.0,40445.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009671374745622695,0.0001094331363536879,0.21741637700446248,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
97,Baseline,41296.0,0.0,41289.0,28448.0,2779.0,973.0,40811.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011699917293688097,0.00011488970588235294,0.19325188650543942,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
98,Baseline,41195.0,0.0,41182.0,28418.0,2703.0,929.0,40720.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012100433598870627,0.00022714366837024418,0.417738073673043,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
99,Baseline,41068.0,0.0,41062.0,28404.0,2580.0,880.0,40597.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012905047083257718,0.00011195700850873264,0.16840066290590858,30.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
0,Standard testing,32821.0,0.0,32778.0,22559.0,2100.0,703.0,32235.0,289.0,23683.0,18903.0,277.0,0.0,0.0,0.0,0.005974532799581582,0.0005821060597240817,0.3859935955560353,30.0,0.11428571428571428,13.861867266591675,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
1,Standard testing,32325.0,0.0,32250.0,22414.0,1974.0,669.0,31558.0,269.0,23460.0,18609.0,252.0,0.0,0.0,0.0,0.010013874645593291,0.0006789250353606789,0.2769550289884337,30.0,0.37735849056603776,27.763950220794865,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
2,Standard testing,33383.0,0.0,33319.0,22908.0,2088.0,722.0,32583.0,310.0,23987.0,19003.0,296.0,0.0,0.0,0.0,0.00986113906218555,0.0006619726785821749,0.2528023154185245,30.0,0.3333333333333333,24.011737089201876,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
3,Standard testing,32598.0,0.0,32475.0,22493.0,2058.0,660.0,31593.0,278.0,23515.0,18616.0,267.0,0.0,0.0,0.0,0.014621294396846467,0.0012067578439259854,0.3394545366338643,30.0,0.46875,24.140625000000004,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
4,Standard testing,33471.0,0.0,33413.0,22988.0,2102.0,672.0,32772.0,312.0,24008.0,19122.0,299.0,0.0,0.0,0.0,0.007788600869425213,0.0006049972775122512,0.2973195910475183,30.0,0.24489795918367346,22.752434712486817,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
5,Standard testing,31936.0,0.0,31794.0,21854.0,1926.0,629.0,30779.0,255.0,23365.0,18182.0,253.0,0.0,0.0,0.0,0.018132475625691025,0.0008303808680248007,0.19241749587590523,30.0,0.45901639344262296,19.06307161345988,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
6,Standard testing,32579.0,0.0,32468.0,22424.0,1977.0,674.0,31724.0,270.0,23471.0,18561.0,266.0,0.0,0.0,0.0,0.011763523024331389,0.0015498536249354228,0.5552289444038139,30.0,0.46808510638297873,30.78005206930604,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
7,Standard testing,32486.0,0.0,32407.0,22328.0,2056.0,664.0,31751.0,277.0,23580.0,18706.0,268.0,0.0,0.0,0.0,0.009211029101220763,0.0006851661527920521,0.3097495923890388,30.0,0.5,40.919525065963064,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
8,Standard testing,32662.0,0.0,32613.0,22655.0,2111.0,694.0,32013.0,293.0,23780.0,18917.0,286.0,0.0,0.0,0.0,0.007161969139155451,0.0006921213519437074,0.38353259430750786,30.0,0.30612244897959184,30.701987635445057,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
9,Standard testing,32892.0,0.0,32831.0,22674.0,2037.0,665.0,32211.0,281.0,23733.0,18810.0,266.0,0.0,0.0,0.0,0.008045214103260322,0.0006429740472293664,0.31656032232566556,30.0,0.24561403508771928,22.39434870361745,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
10,Standard testing,32488.0,0.0,32352.0,22336.0,1999.0,640.0,31585.0,270.0,23500.0,18590.0,259.0,0.0,0.0,0.0,0.012728735169917555,0.001427592507994518,0.49172483840341613,30.0,0.5,31.32796780684105,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
11,Standard testing,33254.0,0.0,33222.0,23018.0,2118.0,738.0,32688.0,306.0,23965.0,19214.0,296.0,0.0,0.0,0.0,0.005232019962168471,0.0004180102711095187,0.300735689818465,30.0,0.2682926829268293,35.866495507060336,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
12,Standard testing,33400.0,0.0,33322.0,22963.0,2079.0,684.0,32571.0,282.0,24162.0,19175.0,266.0,0.0,0.0,0.0,0.011002051570859648,0.0010240963855421687,0.35354619062639236,30.0,0.29545454545454547,19.24108354332235,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
13,Standard testing,32279.0,0.0,32150.0,22065.0,2000.0,643.0,31357.0,262.0,23376.0,18305.0,250.0,0.0,0.0,0.0,0.01326953234951144,0.001015744032503809,0.33147857086343196,30.0,0.38,22.49442561205273,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
14,Standard testing,32648.0,0.0,32593.0,22374.0,2004.0,669.0,31975.0,279.0,23487.0,18654.0,276.0,0.0,0.0,0.0,0.007924217131594297,0.0005186721991701245,0.25887558447168085,30.0,0.26666666666666666,24.438151425762044,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
15,Standard testing,32720.0,0.0,32607.0,22558.0,2091.0,688.0,31769.0,273.0,23733.0,18864.0,265.0,0.0,0.0,0.0,0.013634444064592676,0.0012731481481481483,0.38168810211413057,30.0,0.4489795918367347,24.525410872313525,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
16,Standard testing,32866.0,0.0,32797.0,22678.0,2072.0,725.0,32161.0,291.0,23865.0,18903.0,277.0,0.0,0.0,0.0,0.008328471705324992,0.0008170888292284347,0.3978097655334092,30.0,0.38095238095238093,34.01628709454796,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
17,Standard testing,33103.0,0.0,33034.0,22798.0,2130.0,688.0,32421.0,307.0,23904.0,19070.0,291.0,0.0,0.0,0.0,0.007546334493791882,0.0008877315499792863,0.4809544117487575,30.0,0.3125,31.2734885620915,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
18,Standard testing,32144.0,0.0,32030.0,22089.0,1976.0,682.0,31176.0,283.0,23385.0,18434.0,276.0,0.0,0.0,0.0,0.01377798338596456,0.0010080645161290322,0.307689098347072,30.0,0.4,21.914535901926445,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
19,Standard testing,32020.0,0.0,31937.0,22126.0,2003.0,680.0,31153.0,274.0,23515.0,18568.0,263.0,0.0,0.0,0.0,0.01192535092305836,0.0010011123470522803,0.3453258732027158,30.0,0.40816326530612246,24.936374549819927,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
20,Standard testing,32592.0,0.0,32455.0,22481.0,2046.0,719.0,31598.0,295.0,23879.0,18730.0,289.0,0.0,0.0,0.0,0.01406297153203903,0.001608455882352941,0.4863368124131018,30.0,0.5192307692307693,28.617745688475228,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
21,Standard testing,32727.0,0.0,32646.0,22584.0,2116.0,707.0,31913.0,309.0,23711.0,18780.0,301.0,0.0,0.0,0.0,0.010162806141957297,0.0009263011636658369,0.3704425155251945,30.0,0.375,27.33873820754717,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
22,Standard testing,32910.0,0.0,32812.0,22599.0,2006.0,646.0,31925.0,274.0,23798.0,18852.0,265.0,0.0,0.0,0.0,0.014298354985319551,0.000994733762434172,0.2706126197768924,30.0,0.5272727272727272,26.556310247664243,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
23,Standard testing,32573.0,0.0,32514.0,22536.0,2140.0,679.0,31828.0,282.0,23651.0,18782.0,272.0,0.0,0.0,0.0,0.009312522627619776,0.00034429333792391115,0.1463400204501562,30.0,0.375,28.715346534653463,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
24,Standard testing,32870.0,0.0,32755.0,22621.0,2098.0,706.0,31872.0,292.0,23893.0,18872.0,285.0,0.0,0.0,0.0,0.014202945199967811,0.0011675423234092236,0.3305944446837182,30.0,0.4222222222222222,22.029855235946606,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
25,Standard testing,32983.0,0.0,32884.0,22667.0,2152.0,694.0,32046.0,284.0,23691.0,18845.0,279.0,0.0,0.0,0.0,0.01313460455386596,0.0007639419404125286,0.23009161787124566,30.0,0.42105263157894735,23.462663879916395,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
26,Standard testing,33292.0,0.0,33200.0,22808.0,2055.0,673.0,32453.0,293.0,23920.0,19034.0,278.0,0.0,0.0,0.0,0.010984368398817067,0.0008977735216662676,0.3235181725723977,30.0,0.3877551020408163,26.197383799334713,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
27,Standard testing,33534.0,0.0,33479.0,22995.0,2214.0,699.0,32875.0,292.0,24053.0,19073.0,280.0,0.0,0.0,0.0,0.00738311740564899,0.00042511842584720027,0.22047456034885207,30.0,0.3888888888888889,38.184650997151,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
28,Standard testing,32718.0,0.0,32664.0,22467.0,2184.0,753.0,32082.0,313.0,23645.0,18775.0,303.0,0.0,0.0,0.0,0.006500694346609777,0.0004629093854877908,0.2925365110959377,30.0,0.14285714285714285,16.41635687732342,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
29,Standard testing,32586.0,0.0,32511.0,22460.0,2145.0,687.0,31780.0,281.0,23712.0,18787.0,277.0,0.0,0.0,0.0,0.010559343510529173,0.000918800964741013,0.3491693785643458,30.0,0.5294117647058824,36.39058823529412,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
30,Standard testing,33047.0,0.0,32994.0,22733.0,2092.0,698.0,32418.0,282.0,23840.0,19005.0,270.0,0.0,0.0,0.0,0.006979363610764713,0.0007668259305137734,0.43295799160007115,30.0,0.2727272727272727,28.49072356215213,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
31,Standard testing,33585.0,0.0,33524.0,23111.0,2136.0,712.0,32969.0,277.0,24188.0,19280.0,274.0,0.0,0.0,0.0,0.006817770448283491,0.0006091989034419738,0.3516441442341235,30.0,0.24528301886792453,26.860255192072756,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
32,Standard testing,32557.0,0.0,32433.0,22389.0,2047.0,715.0,31659.0,309.0,23560.0,18591.0,296.0,0.0,0.0,0.0,0.011853253104183857,0.0010892621682050106,0.39828328693014514,30.0,0.4230769230769231,28.296112489660878,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
33,Standard testing,32558.0,0.0,32474.0,22460.0,2000.0,639.0,31856.0,263.0,23556.0,18716.0,254.0,0.0,0.0,0.0,0.008826427006051832,0.0008026602453847036,0.38495700351646134,30.0,0.3170731707317073,27.706836138783924,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
34,Standard testing,32587.0,0.0,32469.0,22305.0,2066.0,729.0,31461.0,321.0,23550.0,18523.0,314.0,0.0,0.0,0.0,0.01620402987177681,0.001320852236834549,0.32788406835190753,30.0,0.5384615384615384,24.41966185197626,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
35,Standard testing,33015.0,0.0,32962.0,22816.0,2041.0,667.0,32320.0,270.0,23982.0,19049.0,262.0,0.0,0.0,0.0,0.008546149205710838,0.0007065057403591404,0.31492614661436186,30.0,0.3111111111111111,25.659139784946237,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
36,Standard testing,31885.0,0.0,31739.0,21881.0,1895.0,621.0,30823.0,232.0,23060.0,18181.0,229.0,0.0,0.0,0.0,0.016677383057386273,0.000883245928788297,0.22734399951914255,30.0,0.5901639344262295,27.253666954270923,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
37,Standard testing,32374.0,0.0,32264.0,22312.0,2024.0,661.0,31240.0,263.0,23455.0,18512.0,253.0,0.0,0.0,0.0,0.01751211371815751,0.001077953023941904,0.2443407834986539,30.0,0.569620253164557,23.372394750411683,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
38,Standard testing,33188.0,0.0,33089.0,22844.0,2138.0,708.0,32316.0,289.0,23899.0,19088.0,283.0,0.0,0.0,0.0,0.011727786606586068,0.0018439210088032358,0.6295049354851073,30.0,0.36585365853658536,23.14780286232614,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
39,Standard testing,32681.0,0.0,32613.0,22498.0,2102.0,693.0,31967.0,272.0,23694.0,18834.0,261.0,0.0,0.0,0.0,0.008888352638352639,0.0009815809226860672,0.44732960668079585,30.0,0.2391304347826087,19.75319693094629,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
40,Standard testing,31980.0,0.0,31838.0,22008.0,1984.0,659.0,30979.0,269.0,23413.0,18306.0,256.0,0.0,0.0,0.0,0.014719189238100984,0.001664816870144284,0.49763876620500846,30.0,0.42857142857142855,22.826876513317192,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
41,Standard testing,33045.0,0.0,32923.0,22714.0,2066.0,709.0,32106.0,294.0,23987.0,18948.0,283.0,0.0,0.0,0.0,0.012976300647809117,0.0012385726924211147,0.39347741542292647,30.0,0.5106382978723404,30.030999552499896,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
42,Standard testing,32706.0,0.0,32651.0,22573.0,2075.0,635.0,32063.0,256.0,23647.0,18879.0,243.0,0.0,0.0,0.0,0.007779832743647475,0.0008673528391349601,0.4431845180536964,30.0,0.2909090909090909,27.044906900328588,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
43,Standard testing,32731.0,0.0,32633.0,22449.0,2026.0,679.0,31902.0,279.0,23606.0,18633.0,268.0,0.0,0.0,0.0,0.011061724422276301,0.0014476808153338352,0.5398172180926074,30.0,0.3888888888888889,26.747295968534907,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
44,Standard testing,32917.0,0.0,32824.0,22752.0,2188.0,720.0,32046.0,302.0,23888.0,19097.0,289.0,0.0,0.0,0.0,0.011449152883415832,0.0008780659134812387,0.31031063559599426,30.0,0.32,20.572100840336134,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
45,Standard testing,32584.0,0.0,32519.0,22331.0,1997.0,634.0,31826.0,274.0,23416.0,18551.0,266.0,0.0,0.0,0.0,0.009733338696054378,0.000861276986678916,0.3492387203357593,30.0,0.4,29.761336515513126,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
46,Standard testing,33034.0,0.0,32928.0,22883.0,2077.0,713.0,32091.0,306.0,24005.0,19076.0,296.0,0.0,0.0,0.0,0.012818448907312754,0.0013556524814334551,0.42362402712252273,30.0,0.5555555555555556,32.03389830508475,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
47,Standard testing,32443.0,0.0,32347.0,22493.0,2053.0,702.0,31648.0,306.0,23725.0,18759.0,293.0,0.0,0.0,0.0,0.009840222159616855,0.0008543600842968617,0.3732088676449291,30.0,0.29545454545454547,23.25670830441823,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
48,Standard testing,32881.0,0.0,32784.0,22645.0,2113.0,682.0,32009.0,312.0,23713.0,18954.0,295.0,0.0,0.0,0.0,0.011270326839478345,0.0011682925404521293,0.4226404432227326,30.0,0.5128205128205128,34.041092097247606,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
49,Standard testing,32342.0,0.0,32233.0,22222.0,1988.0,646.0,31398.0,244.0,23469.0,18528.0,234.0,0.0,0.0,0.0,0.014068655036578503,0.0012458942122550686,0.36465983321037626,30.0,0.4067796610169492,21.49393444033382,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
50,Standard testing,31975.0,0.0,31867.0,21932.0,1988.0,647.0,30990.0,257.0,23255.0,18248.0,249.0,0.0,0.0,0.0,0.01463522505679191,0.0009431345353675451,0.2679723550719763,30.0,0.55,27.939112903225805,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
51,Standard testing,33082.0,0.0,33033.0,22846.0,2107.0,711.0,32371.0,285.0,23958.0,19106.0,278.0,0.0,0.0,0.0,0.008568842401689631,0.0003546518501004847,0.1563700664227688,30.0,0.3695652173913043,30.00536270326375,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
52,Standard testing,33178.0,0.0,33032.0,22798.0,2134.0,687.0,32228.0,285.0,24010.0,18989.0,273.0,0.0,0.0,0.0,0.013376244594186865,0.0017239329449530378,0.5485811461828504,30.0,0.36923076923076925,21.859315251222768,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
53,Standard testing,32021.0,0.0,31949.0,22053.0,2094.0,673.0,31385.0,280.0,23223.0,18421.0,261.0,0.0,0.0,0.0,0.0071600965406275145,0.0005562044607597753,0.3451485688857142,30.0,0.3170731707317073,34.94391961525249,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
54,Standard testing,32681.0,0.0,32614.0,22552.0,1987.0,686.0,32019.0,283.0,23754.0,18868.0,275.0,0.0,0.0,0.0,0.007623147012088421,0.0009238408684104163,0.4996220499310992,30.0,0.358974358974359,35.49358974358974,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
55,Standard testing,32578.0,0.0,32509.0,22463.0,2120.0,690.0,31763.0,313.0,23496.0,18698.0,301.0,0.0,0.0,0.0,0.010103246321975567,0.0005165882217885433,0.20470298032640225,30.0,0.4423076923076923,31.65513412684313,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
56,Standard testing,32744.0,0.0,32640.0,22375.0,2036.0,675.0,31881.0,274.0,23507.0,18617.0,262.0,0.0,0.0,0.0,0.011844910107388489,0.0012169680111265646,0.42281308431064635,30.0,0.4,25.656907216494847,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
57,Standard testing,32997.0,0.0,32940.0,22750.0,2056.0,683.0,32370.0,281.0,23732.0,18913.0,266.0,0.0,0.0,0.0,0.006959110199320179,0.0007057578074457449,0.4062476754568636,30.0,0.28846153846153844,30.748602608464196,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
58,Standard testing,33160.0,0.0,33026.0,22867.0,2055.0,673.0,32116.0,290.0,23855.0,18979.0,270.0,0.0,0.0,0.0,0.015167974250653792,0.0013064133016627078,0.3454755715981493,30.0,0.45454545454545453,22.53005865102639,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
59,Standard testing,33459.0,0.0,33405.0,22899.0,2087.0,708.0,32841.0,290.0,23943.0,19156.0,272.0,0.0,0.0,0.0,0.00659826996580165,0.0005441025330995708,0.3207194602009198,30.0,0.375,41.816605839416056,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
60,Standard testing,33193.0,0.0,33108.0,22805.0,2178.0,710.0,32373.0,301.0,23903.0,18932.0,294.0,0.0,0.0,0.0,0.01044286605364293,0.0010114833105253763,0.385197968188718,30.0,0.40425531914893614,28.65834885773115,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
61,Standard testing,33007.0,0.0,32892.0,22738.0,2115.0,670.0,32074.0,280.0,23983.0,18882.0,270.0,0.0,0.0,0.0,0.013133547868061143,0.0014123462602247984,0.4382064414121976,30.0,0.3968253968253968,22.745913731043842,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
62,Standard testing,33132.0,0.0,33019.0,22611.0,2096.0,667.0,32071.0,262.0,23922.0,18913.0,253.0,0.0,0.0,0.0,0.01606417628372673,0.0014228124258951862,0.3430635764234223,30.0,0.421875,18.956700983965014,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
63,Standard testing,33224.0,0.0,33140.0,22739.0,2111.0,706.0,32433.0,291.0,23802.0,18931.0,276.0,0.0,0.0,0.0,0.01005854070691424,0.000715307582260372,0.28206186960347956,30.0,0.3728813559322034,27.587842242503257,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
64,Standard testing,32224.0,0.0,32084.0,22268.0,2037.0,683.0,31066.0,278.0,23640.0,18621.0,266.0,0.0,0.0,0.0,0.017698403121354733,0.0019126912691269126,0.4496369845525915,30.0,0.5483870967741935,23.047820401046206,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
65,Standard testing,32993.0,0.0,32925.0,22713.0,2062.0,690.0,32279.0,284.0,23912.0,18981.0,279.0,0.0,0.0,0.0,0.008649127041596268,0.0007643911330628564,0.351665580157422,30.0,0.4722222222222222,40.09323204419889,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
66,Standard testing,32590.0,0.0,32478.0,22423.0,2098.0,680.0,31598.0,273.0,23710.0,18747.0,268.0,0.0,0.0,0.0,0.014458945844309932,0.0009764503159103963,0.2755670055896047,30.0,0.5272727272727272,26.910888123408714,0.0,0.0,0.0,0.0,hybrid,50000,100,2020-03-01,2020-06-30,UK
